# TIC 276754403, Night 2025-04-29
# Transit midtime (Tc) = 2460795.7795524481
BJD,FLUX
2460820.718308285,0.9966638011012822
2460820.7954632295,0.9873210987113146
2460820.8726181737,1.0
2460820.949773118,1.0
2460821.026928062,1.0
2460821.1040830067,1.0
2460821.181237951,1.0
2460821.258392895,1.0
2460821.3355478393,1.0
2460821.412702784,1.0
2460821.489857728,1.0
2460821.5670126723,1.0
2460821.6441676165,0.9963192977898511
2460821.721322561,0.9873321052823968
2460821.7984775053,1.0
2460821.8756324495,1.0
2460821.9527873937,1.0
2460822.029942338,1.0
2460822.1070972825,1.0
2460822.1842522267,1.0
2460822.261407171,1.0
2460822.338562115,1.0
2460822.4157170597,1.0
2460822.492872004,1.0
2460822.570026948,0.9959672803300512
2460822.6471818923,0.9873434268505146
2460822.724336837,1.0
2460822.801491781,1.0
2460822.8786467253,1.0
2460822.9558016695,1.0
2460823.032956614,1.0
2460823.1101115583,1.0
2460823.1872665025,1.0
2460823.2644214467,1.0
2460823.3415763914,1.0
2460823.4187313356,1.0
2460823.4958862797,0.9956087509392817
2460823.573041224,0.9873550727770212
2460823.650196168,1.0
2460823.7273511128,1.0
2460823.804506057,1.0
2460823.881661001,1.0
2460823.9588159453,1.0
2460824.03597089,1.0
2460824.113125834,1.0
2460824.1902807783,1.0
2460824.2674357225,1.0
2460824.344590667,1.0
2460824.4217456114,0.9952447098403259
2460824.4989005555,0.9873670527266334
2460824.5760554997,1.0
2460824.6532104444,1.0
2460824.7303653886,1.0
2460824.8075203327,1.0
2460824.884675277,1.0
2460824.9618302216,1.0
2460825.038985166,1.0
2460825.11614011,1.0
2460825.193295054,1.0
2460825.2704499983,1.0
2460825.347604943,0.9948761632659219
2460825.424759887,0.987379376752464
2460825.5019148313,1.0
2460825.5790697755,1.0
2460825.65622472,1.0
2460825.7333796644,1.0
2460825.8105346086,1.0
2460825.8876895527,1.0
2460825.9648444974,1.0
2460826.0419994416,1.0
2460826.1191543858,1.0
2460826.19630933,1.0
2460826.2734642746,0.994504131291316
2460826.350619219,0.9873920552991289
2460826.427774163,1.0
2460826.504929107,1.0
2460826.582084052,1.0
2460826.659238996,1.0
2460826.73639394,1.0
2460826.8135488844,1.0
2460826.8907038285,1.0
2460826.967858773,1.0
2460827.0450137174,1.0
2460827.1221686616,1.0
2460827.1993236057,0.9941296563830182
2460827.2764785504,0.9874050992238443
2460827.3536334946,1.0
2460827.430788439,1.0
2460827.507943383,1.0
2460827.5850983276,1.0
2460827.662253272,1.0
2460827.739408216,1.0
2460827.81656316,1.0
2460827.893718105,1.0
2460827.970873049,1.0
2460828.048027993,1.0
2460828.1251829374,0.9937538096625106
2460828.202337882,0.9874185198190951
2460828.279492826,1.0
2460828.3566477704,1.0
2460828.4338027146,1.0
2460828.5109576588,1.0
2460828.5881126034,1.0
2460828.6652675476,1.0
2460828.742422492,1.0
2460828.819577436,1.0
2460828.8967323806,1.0
2460828.973887325,1.0
2460829.051042269,0.9933777036068799
2460829.128197213,0.9874323288162383
2460829.205352158,1.0
2460829.282507102,1.0
2460829.359662046,1.0
2460829.4368169904,1.0
2460829.513971935,1.0
2460829.591126879,1.0
2460829.6682818234,1.0
2460829.7454367676,1.0
2460829.822591712,1.0
2460829.8997466564,1.0
2460829.9769016006,0.9930025005331291
2460830.054056545,0.987446538494268
2460830.131211489,1.0
2460830.2083664336,1.0
2460830.285521378,1.0
2460830.362676322,1.0
2460830.439831266,1.0
2460830.516986211,1.0
2460830.594141155,1.0
2460830.671296099,1.0
2460830.7484510434,1.0
2460830.825605988,1.0
2460830.902760932,0.9926294257987953
2460830.9799158764,0.9874611615852688
2460831.0570708206,1.0
2460831.1342257652,1.0
2460831.2113807094,1.0
2460831.2885356536,1.0
2460831.365690598,1.0
2460831.4428455424,1.0
2460831.5200004866,1.0
2460831.597155431,1.0
2460831.674310375,1.0
2460831.751465319,1.0
2460831.828620264,0.9922597832235089
2460831.905775208,0.9874762113863417
2460831.982930152,1.0
2460832.0600850964,1.0
2460832.137240041,1.0
2460832.214394985,1.0
2460832.2915499294,1.0
2460832.3687048736,1.0
2460832.4458598183,1.0
2460832.5230147624,1.0
2460832.6001697066,1.0
2460832.677324651,1.0
2460832.7544795955,0.9918949744886373
2460832.8316345396,0.9874917017725023
2460832.908789484,1.0
2460832.985944428,1.0
2460833.0630993727,1.0
2460833.140254317,1.0
2460833.217409261,1.0
2460833.294564205,1.0
2460833.3717191494,1.0
2460833.448874094,1.0
2460833.5260290382,1.0
2460833.6031839824,1.0
2460833.6803389266,0.991536524856263
2460833.7574938713,0.9875076472325256
2460833.8346488154,1.0
2460833.9118037596,1.0
2460833.988958704,1.0
2460834.0661136485,1.0
2460834.1432685927,1.0
2460834.220423537,1.0
2460834.297578481,1.0
2460834.3747334257,1.0
2460834.45188837,1.0
2460834.529043314,1.0
2460834.606198258,0.9911861149013889
2460834.683353203,0.9875240629078421
2460834.760508147,1.0
2460834.8376630913,1.0
2460834.9148180354,1.0
2460834.99197298,1.0
2460835.0691279243,1.0
2460835.1462828685,1.0
2460835.2234378126,1.0
2460835.300592757,1.0
2460835.3777477015,1.0
2460835.4549026457,1.0
2460835.53205759,0.9908456309584734
2460835.609212534,0.987540964609374
2460835.6863674787,1.0
2460835.763522423,1.0
2460835.840677367,1.0
2460835.9178323112,1.0
2460835.994987256,1.0
2460836.0721422,1.0
2460836.1492971443,1.0
2460836.2264520884,1.0
2460836.303607033,1.0
2460836.3807619773,1.0
2460836.4579169215,0.9905172319718507
2460836.5350718657,0.9875583689645593
2460836.6122268103,1.0
2460836.6893817545,1.0
2460836.7665366987,1.0
2460836.843691643,1.0
2460836.920846587,1.0
2460836.9980015317,1.0
2460837.075156476,1.0
2460837.15231142,1.0
2460837.2294663643,1.0
2460837.306621309,1.0
2460837.383776253,0.9902034564794233
2460837.4609311973,0.9875762933171756
2460837.5380861415,1.0
2460837.615241086,1.0
2460837.6923960303,1.0
2460837.7695509745,1.0
2460837.8467059187,1.0
2460837.9238608633,1.0
2460838.0010158075,1.0
2460838.0781707517,1.0
2460838.155325696,1.0
2460838.2324806405,1.0
2460838.3096355847,0.9899073990567614
2460838.386790529,0.9875947558817415
2460838.463945473,1.0
2460838.5411004173,1.0
2460838.618255362,1.0
2460838.695410306,1.0
2460838.7725652503,1.0
2460838.8497201945,1.0
2460838.926875139,1.0
2460839.0040300833,1.0
2460839.0811850275,1.0
2460839.1583399717,1.0
2460839.2354949163,0.9896330332238775
2460839.3126498605,0.9876137757788992
2460839.3898048047,1.0
2460839.466959749,1.0
2460839.5441146935,1.0
2460839.6212696377,1.0
2460839.698424582,1.0
2460839.775579526,1.0
2460839.8527344707,1.0
2460839.929889415,1.0
2460840.007044359,1.0
2460840.0841993033,1.0
2460840.1613542475,0.9893858980624056
2460840.238509192,0.98763337310135
2460840.3156641363,1.0
2460840.3928190805,1.0
2460840.4699740247,1.0
2460840.5471289693,1.0
2460840.6242839135,1.0
2460840.7014388577,1.0
2460840.778593802,1.0
2460840.8557487465,1.0
2460840.9329036907,1.0
2460841.010058635,1.0
2460841.087213579,0.9891749976747819
2460841.1643685238,0.9876535689863801
2460841.241523468,1.0
2460841.318678412,1.0
2460841.3958333563,1.0
2460841.472988301,1.0
2460841.550143245,1.0
2460841.6272981893,1.0
2460841.7044531335,1.0
2460841.7816080777,1.0
2460841.8587630223,1.0
2460841.9359179665,1.0
2460842.0130729107,0.9890255035626193
2460842.090227855,0.9876743856644568
2460842.1673827996,1.0
2460842.2445377437,1.0
2460842.321692688,1.0
2460842.398847632,1.0
2460842.4760025768,1.0
2460842.553157521,1.0
2460842.630312465,1.0
2460842.7074674093,1.0
2460842.784622354,1.0
2460842.861777298,1.0
2460842.9389322423,0.9889424201486872
2460843.0160871865,0.9876958466720007
2460843.093242131,1.0
2460843.1703970754,1.0
2460843.2475520195,1.0
2460843.3247069637,1.0
2460843.401861908,1.0
2460843.4790168526,1.0
2460843.5561717968,1.0
2460843.633326741,1.0
2460843.710481685,1.0
2460843.78763663,1.0
2460843.864791574,0.9888666511031283
2460843.941946518,0.987717976764069
2460844.0191014623,1.0
2460844.096256407,1.0
2460844.173411351,1.0
2460844.2505662953,1.0
2460844.3277212395,1.0
2460844.404876184,1.0
2460844.4820311284,1.0
2460844.5591860726,1.0
2460844.6363410167,1.0
2460844.7134959614,1.0
2460844.7906509056,0.9887963170939716
2460844.8678058498,0.9877408021456615
2460844.944960794,1.0
2460845.022115738,1.0
2460845.099270683,1.0
2460845.176425627,1.0
2460845.253580571,1.0
2460845.3307355153,1.0
2460845.40789046,1.0
2460845.485045404,1.0
2460845.5622003484,1.0
2460845.6393552925,1.0
2460845.716510237,0.9887304431946746
2460845.7936651814,0.9877643505624948
2460845.8708201256,1.0
2460845.9479750698,1.0
2460846.0251300144,1.0
2460846.1022849586,1.0
2460846.179439903,1.0
2460846.256594847,1.0
2460846.3337497916,1.0
2460846.410904736,1.0
2460846.48805968,1.0
2460846.565214624,1.0
2460846.6423695683,0.9886683845995309
2460846.719524513,0.9877886514364482
2460846.796679457,1.0
2460846.8738344014,1.0
2460846.9509893456,1.0
2460847.02814429,1.0
2460847.1052992344,1.0
2460847.1824541786,1.0
2460847.2596091228,1.0
2460847.3367640674,1.0
2460847.4139190116,1.0
2460847.491073956,1.0
2460847.5682289,0.9886096707912815
2460847.6453838446,0.9878137360174505
2460847.722538789,1.0
2460847.799693733,1.0
2460847.876848677,1.0
2460847.954003622,1.0
2460848.031158566,1.0
2460848.10831351,1.0
2460848.1854684544,1.0
2460848.2626233986,1.0
2460848.339778343,1.0
2460848.4169332874,1.0
2460848.4940882316,0.988553938610562
2460848.571243176,0.9878396375153436
2460848.6483981204,1.0
2460848.7255530646,1.0
2460848.802708009,1.0
2460848.879862953,1.0
2460848.9570178976,1.0
2460849.034172842,1.0
2460849.111327786,1.0
2460849.18848273,1.0
2460849.265637675,1.0
2460849.342792619,1.0
2460849.419947563,0.9885008965309373
2460849.4971025074,0.9878663914478014
2460849.574257452,1.0
2460849.651412396,1.0
2460849.7285673404,1.0
2460849.8057222846,1.0
2460849.882877229,1.0
2460849.9600321734,1.0
2460850.0371871176,1.0
2460850.114342062,1.0
2460850.191497006,1.0
2460850.2686519506,1.0
2460850.345806895,0.9884503040381947
2460850.422961839,0.9878940356287932
2460850.500116783,1.0
2460850.577271728,1.0
2460850.654426672,1.0
2460850.731581616,1.0
2460850.8087365604,1.0
2460850.885891505,1.0
2460850.9630464492,1.0
2460851.0402013934,1.0
2460851.1173563376,1.0
2460851.1945112823,1.0
2460851.2716662264,0.9884019585219325
2460851.3488211706,0.9879226105702898
2460851.425976115,1.0
2460851.503131059,1.0
2460851.5802860036,1.0
2460851.657440948,1.0
2460851.734595892,1.0
2460851.811750836,1.0
2460851.888905781,1.0
2460851.966060725,1.0
2460852.043215669,1.0
2460852.1203706134,1.0
2460852.197525558,0.9883556864947789
2460852.2746805022,0.9879521597296969
2460852.3518354464,1.0
2460852.4289903906,1.0
2460852.5061453353,1.0
2460852.5833002795,1.0
2460852.6604552236,1.0
2460852.737610168,1.0
2460852.8147651125,1.0
2460852.8919200567,1.0
2460852.969075001,1.0
2460853.046229945,1.0
2460853.123384889,0.9883113375090093
2460853.200539834,0.9879827298378371
2460853.277694778,1.0
2460853.3548497222,1.0
2460853.4320046664,1.0
2460853.509159611,1.0
2460853.5863145553,1.0
2460853.6634694994,1.0
2460853.7406244436,1.0
2460853.8177793883,1.0
2460853.8949343325,1.0
2460853.9720892766,1.0
2460854.049244221,0.9882687794368048
2460854.1263991655,0.9880143712781664
2460854.2035541097,1.0
2460854.280709054,1.0
2460854.357863998,1.0
2460854.4350189427,1.0
2460854.512173887,1.0
2460854.589328831,1.0
2460854.6664837752,1.0
2460854.7436387194,1.0
2460854.820793664,1.0
2460854.8979486083,1.0
2460854.9751035525,0.9882278955346655
2460855.0522584966,0.9880471384783439
2460855.1294134413,1.0
2460855.2065683855,1.0
2460855.2837233297,1.0
2460855.360878274,1.0
2460855.4380332185,1.0
2460855.5151881627,1.0
2460855.592343107,1.0
2460855.669498051,1.0
2460855.7466529957,1.0
2460855.82380794,1.0
2460855.900962884,0.9881885816304636
2460855.9781178283,0.9880810906226187
2460856.055272773,1.0
2460856.132427717,1.0
2460856.2095826613,1.0
2460856.2867376055,1.0
2460856.3638925496,1.0
2460856.4410474943,1.0
2460856.5182024385,1.0
2460856.5953573827,1.0
2460856.672512327,1.0
2460856.7496672715,1.0
2460856.8268222157,0.9881507442021532
2460856.90397716,0.9881162919691553
2460856.981132104,1.0
2460857.0582870487,1.0
2460857.135441993,1.0
2460857.212596937,1.0
2460857.2897518813,1.0
2460857.366906826,1.0
2460857.44406177,1.0
2460857.5212167143,1.0
2460857.5983716585,1.0
2460857.675526603,1.0
2460857.7526815473,0.9881142987983974
2460857.8298364915,0.9881528127663126
2460857.9069914357,1.0
2460857.98414638,1.0
2460858.0613013245,1.0
2460858.1384562687,1.0
2460858.215611213,1.0
2460858.292766157,1.0
2460858.3699211017,1.0
2460858.447076046,1.0
2460858.52423099,1.0
2460858.6013859343,1.0
2460858.678540879,0.9880791687652987
2460858.755695823,0.9881907300727459
2460858.8328507673,1.0
2460858.9100057115,1.0
2460858.987160656,1.0
2460859.0643156003,1.0
2460859.1414705445,1.0
2460859.2186254887,1.0
2460859.2957804333,1.0
2460859.3729353775,1.0
2460859.4500903217,1.0
2460859.527245266,1.0
2460859.60440021,0.9880452842559184
2460859.6815551547,0.9882301288087146
2460859.758710099,1.0
2460859.835865043,1.0
2460859.9130199873,1.0
2460859.990174932,1.0
2460860.067329876,1.0
2460860.1444848203,1.0
2460860.2216397645,1.0
2460860.298794709,1.0
2460860.3759496533,1.0
2460860.4531045975,1.0
2460860.5302595417,0.9880125811721915
2460860.6074144864,0.9882711030442491
2460860.6845694305,1.0
2460860.7617243747,1.0
2460860.838879319,1.0
2460860.9160342636,1.0
2460860.9931892077,1.0
2460861.070344152,1.0
2460861.147499096,1.0
2460861.2246540408,1.0
2460861.301808985,1.0
2460861.378963929,1.0
2460861.4561188733,0.9879810007497946
2460861.5332738175,0.9883137575336808
2460861.610428762,1.0
2460861.6875837063,1.0
2460861.7647386505,1.0
2460861.8418935947,1.0
2460861.9190485394,1.0
2460861.9962034835,1.0
2460862.0733584277,1.0
2460862.150513372,1.0
2460862.2276683166,1.0
2460862.3048232608,1.0
2460862.381978205,0.9879504887522401
2460862.459133149,0.9883582099862427
2460862.536288094,1.0
2460862.613443038,1.0
2460862.690597982,1.0
2460862.7677529263,1.0
2460862.844907871,1.0
2460862.922062815,1.0
2460862.9992177594,1.0
2460863.0763727035,1.0
2460863.1535276477,1.0
2460863.2306825924,1.0
2460863.3078375366,0.9879209950103323
2460863.3849924807,0.9884045932707627
2460863.462147425,1.0
2460863.5393023696,1.0
2460863.6164573138,1.0
2460863.693612258,1.0
2460863.770767202,1.0
2460863.847922147,1.0
2460863.925077091,1.0
2460864.002232035,1.0
2460864.0793869793,1.0
2460864.156541924,1.0
2460864.233696868,0.9878924729848809
2460864.3108518124,0.9884530590483124
2460864.3880067565,1.0
2460864.465161701,1.0
2460864.5423166454,1.0
2460864.6194715896,1.0
2460864.6966265338,1.0
2460864.773781478,1.0
2460864.8509364226,1.0
2460864.928091367,1.0
2460865.005246311,1.0
2460865.082401255,1.0
2460865.1595562,0.9878648793906014
2460865.236711144,0.9885037822464322
2460865.313866088,1.0
2460865.3910210324,1.0
2460865.468175977,1.0
2460865.545330921,1.0
2460865.6224858654,1.0
2460865.6996408096,1.0
2460865.776795754,1.0
2460865.8539506984,1.0
2460865.9311056426,1.0
2460866.0082605868,1.0
2460866.0854155314,0.9878381738707166
2460866.1625704756,0.988556967323849
2460866.23972542,1.0
2460866.316880364,1.0
2460866.394035308,1.0
2460866.471190253,1.0
2460866.548345197,1.0
2460866.625500141,1.0
2460866.7026550854,1.0
2460866.77981003,1.0
2460866.856964974,1.0
2460866.9341199184,1.0
2460867.0112748626,0.9878123187516166
2460867.088429807,0.9886128572379841
2460867.1655847514,1.0
2460867.2427396956,1.0
2460867.31989464,1.0
2460867.3970495844,1.0
2460867.4742045286,1.0
2460867.551359473,1.0
2460867.628514417,1.0
2460867.7056693616,1.0
2460867.782824306,1.0
2460867.85997925,1.0
2460867.937134194,0.98778727864326
2460868.0142891384,0.9886717467797632
2460868.091444083,1.0
2460868.168599027,1.0
2460868.2457539714,1.0
2460868.3229089156,1.0
2460868.40006386,1.0
2460868.4772188044,1.0
2460868.5543737486,1.0
2460868.631528693,1.0
2460868.7086836374,1.0
2460868.7858385816,1.0
2460868.862993526,0.9877630204518392
2460868.94014847,0.9887340042201477
2460869.0173034146,1.0
2460869.094458359,1.0
2460869.171613303,1.0
2460869.248768247,1.0
2460869.325923192,1.0
2460869.403078136,1.0
2460869.48023308,1.0
2460869.5573880244,1.0
2460869.6345429686,1.0
2460869.7116979132,1.0
2460869.7888528574,0.9877395130334737
2460869.8660078016,0.9888001073102609
2460869.943162746,1.0
2460870.0203176904,1.0
2460870.0974726346,1.0
2460870.174627579,1.0
2460870.251782523,1.0
2460870.3289374677,1.0
2460870.406092412,1.0
2460870.483247356,1.0
2460870.5604023,1.0
2460870.637557245,1.0
2460870.714712189,0.9877167270633999
2460870.791867133,0.988870713893134
2460870.8690220774,1.0
2460870.946177022,1.0
2460871.0233319663,1.0
2460871.1004869104,1.0
2460871.1776418546,1.0
2460871.254796799,1.0
2460871.3319517435,1.0
2460871.4091066876,1.0
2460871.486261632,1.0
2460871.563416576,1.0
2460871.6405715207,0.9876946348850695
2460871.717726465,0.9889468261010216
2460871.794881409,1.0
2460871.872036353,1.0
2460871.949191298,1.0
2460872.026346242,1.0
2460872.1035011862,1.0
2460872.1806561304,1.0
2460872.257811075,1.0
2460872.3349660193,1.0
2460872.4121209634,1.0
2460872.4892759076,1.0
2460872.5664308523,0.9876732103755523
2460872.6435857965,0.9890304383896907
2460872.7207407407,1.0
